CellID,DNA_6,ELANE,CD57,CD45,DNA_7,ELANE7,CD577,CD457,DNA_8,ELANE8,CD578,CD458,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
246,23675.673515981736,5169.978310502283,7549.173515981735,24248.138127853883,20381.530821917808,3528.7066210045664,4922.424657534247,1256.7283105022832,17308.181506849316,931.62100456621,606.8356164383562,1091.554794520548,442.5159817351598,377.6335616438356,876.0,48.4179479045716,23.571460028924708,0.8734950060575135,0.9049586776859504,0.6656534954407295,0.209681864691836
247,25368.43027888446,5191.177954847278,5654.63213811421,18205.100929614873,23718.92164674635,7066.892430278885,268.14077025232405,1458.2430278884462,0.0,0.0,0.0,0.0,121.58167330677291,380.34794156706505,753.0,37.10789434356811,26.679625204412783,0.6950365786939636,0.8755813953488372,0.5704545454545454,-0.2721521794349565
248,26522.267924528303,4592.324528301887,3451.8754716981134,13721.286792452831,24917.656603773587,5648.218867924528,180.2754716981132,1614.937106918239,0.0,0.0,0.0,0.0,152.24276729559747,384.7874213836478,795.0,34.907321455940895,29.261416725569365,0.5452704934591516,0.9363957597173145,0.7571428571428571,0.28532898886962604
249,25775.33625730994,3701.87865497076,3825.4576023391814,9229.802631578947,23246.245614035088,3059.84649122807,4557.758771929824,1204.6652046783627,0.0,0.0,0.0,0.0,261.64473684210526,385.89619883040933,684.0,30.973619521816687,28.706802941318113,0.3755192245829617,0.9181208053691275,0.6909090909090909,-1.2692354099993848
250,27437.37685774947,4897.485138004246,5114.0573248407645,11032.20382165605,25675.44161358811,4119.067940552017,173.0828025477707,1272.9267515923566,10408.946921443736,2395.041401273885,1209.9522292993631,1738.4182590233545,542.7993630573249,383.74628450106155,942.0,43.92321518776496,28.084469676576177,0.7688749138992275,0.925343811394892,0.7476190476190476,-0.34532792006388835
251,25427.78530424799,4587.556831228473,2924.0826636050515,6862.788748564868,20609.424799081517,6465.0,4896.101033295063,1187.1159586681974,0.0,0.0,0.0,0.0,57.437428243398394,384.4948335246843,871.0,45.112836473229386,25.282462273107885,0.8282036661625783,0.9365591397849462,0.8295238095238096,-1.3468130200547093
252,24421.563262195123,4148.114329268293,4870.100609756098,13365.640243902439,21730.37881097561,3478.1882621951218,175.72256097560975,1217.5144817073171,0.0,0.0,0.0,0.0,341.9801829268293,398.2751524390244,1312.0,59.62847912651814,29.608338032203722,0.868009878946618,0.8729208250166334,0.6332046332046332,0.3655534087003139
253,24678.422,4985.16,4842.312,12838.71,19927.99,5121.406,5076.128,1202.892,691.352,29.292,24.406,45.504,411.306,387.422,500.0,32.02134933346288,20.48330214746481,0.7686443104631229,0.9191176470588235,0.6868131868131868,0.7820762304208329
254,20833.164933135216,5021.466567607727,3110.396731054978,8909.393759286775,17187.44130757801,3324.219910846954,165.35364041604754,1100.6166419019316,4174.215453194651,863.147102526003,577.3417533432392,738.1263001485884,566.1649331352155,387.07280832095097,673.0,34.158941401028066,26.154961719560372,0.6432166865585361,0.9156462585034013,0.7843822843822844,0.04576123179409437
255,21411.423444976077,5656.232057416268,5549.686602870814,11035.78947368421,17958.67942583732,8241.612440191388,173.29665071770336,1202.2942583732058,0.0,0.0,0.0,0.0,519.8301435406698,388.53588516746413,418.0,26.58115569601924,20.975336067883575,0.6142576943812478,0.9565217391304348,0.8461538461538461,0.12063256894674437
256,21505.868644067796,3351.7648305084745,2133.188559322034,6127.703389830508,18417.330508474577,3661.2881355932204,4420.747881355932,1026.9639830508474,0.0,0.0,0.0,0.0,8.28177966101695,389.8919491525424,472.0,29.574066547465385,21.42037921875779,0.6894891223102824,0.9672131147540983,0.8027210884353742,-0.12738394289863697
257,22749.989644970414,4417.353550295858,3763.647928994083,8196.264792899408,19546.921597633136,3415.591715976331,255.82988165680473,2377.2381656804732,0.0,0.0,0.0,0.0,493.74112426035504,389.99852071005915,676.0,34.862266772628615,25.685853535273974,0.6761315350641074,0.922237380627558,0.7268817204301076,-0.9000261070002751
258,22756.640557006092,4157.842471714534,3342.3054830287206,9418.927763272412,18903.109660574413,5805.909486510009,3090.8894691035684,1238.1105308964318,0.0,0.0,0.0,0.0,98.34812880765884,397.86597040905133,1149.0,53.77741781723877,28.5858374836404,0.8470216531936956,0.8744292237442922,0.5820668693009119,0.7452660365047821
259,24852.94398340249,5433.539419087137,7125.406639004149,24667.526970954357,22078.429460580912,3665.1680497925313,292.8713692946058,1379.9958506224066,0.0,0.0,0.0,0.0,311.8941908713693,393.6680497925311,482.0,26.615718676650236,24.06219308301394,0.4274066406691629,0.9563492063492064,0.8382608695652174,1.2951191731878973
260,26950.82051282051,4236.174358974359,3432.6102564102566,9748.641025641025,23856.328205128204,3714.766666666667,176.91794871794872,1706.9717948717948,0.0,0.0,0.0,0.0,170.04871794871795,402.0820512820513,390.0,24.741544067398262,21.67587684204969,0.48214338093466225,0.8423326133909287,0.5803571428571429,-0.057951441339158485
261,28063.192204301075,4305.129032258064,5685.412634408603,17626.337365591397,26709.732526881722,3235.2943548387098,3349.375,1274.5860215053763,0.0,0.0,0.0,0.0,282.9153225806452,399.5470430107527,744.0,41.1487651376864,24.92882265533718,0.7956003003623682,0.8025889967637541,0.5714285714285714,-1.2604792094377781
262,24333.24278846154,4281.990384615385,3756.329326923077,9188.927884615385,21235.51201923077,4175.2932692307695,351.52403846153845,1196.3365384615386,0.0,0.0,0.0,0.0,368.33653846153845,402.0120192307692,416.0,26.389722448064475,22.075892521549328,0.5479154550975234,0.8524590163934426,0.6666666666666666,-0.5505819440809081
263,24282.60152284264,4477.565989847716,2890.3934010152284,7931.710659898477,20741.10152284264,8002.692893401016,228.14213197969542,1326.489847715736,0.0,0.0,0.0,0.0,132.8223350253807,400.06852791878174,394.0,25.79743033124064,22.207688964321257,0.508860696739518,0.8090349075975359,0.5828402366863905,-1.217296510222699
264,27637.02870813397,4102.9004784689,4026.2057416267944,8162.384688995216,27312.477511961722,3419.2325358851676,2236.114832535885,1375.3483253588518,0.0,0.0,0.0,0.0,200.14832535885168,402.6822966507177,1045.0,47.59223625926023,30.096076107147507,0.7746635192491643,0.8833474218089603,0.6884057971014492,1.364631289400075
265,23551.888663967613,5388.186234817814,6412.0,16646.82995951417,19339.32793522267,6101.113360323887,4488.423076923077,1213.7651821862348,0.0,0.0,0.0,0.0,400.2419028340081,403.61234817813767,988.0,49.051915970739984,28.055361303989994,0.820286807488134,0.8330522765598651,0.5909090909090909,1.0968939053838869
266,24665.490427098674,4427.279823269514,5897.029455081001,13329.736377025038,21631.515463917527,4902.780559646539,3205.5949926362296,1213.3681885125184,0.0,0.0,0.0,0.0,466.40353460972017,400.7643593519882,679.0,33.1448986017099,26.76843706247905,0.5897051591105138,0.9101876675603218,0.7680995475113123,1.5200347063381392
267,26605.16091954023,3921.301724137931,3310.280172413793,10297.08764367816,24039.91379310345,3167.3189655172414,5426.574712643678,1254.3060344827586,0.0,0.0,0.0,0.0,242.64798850574712,403.5962643678161,696.0,38.600623959310454,23.679348427163198,0.7897376731105559,0.8743718592964824,0.6628571428571428,0.22303684979439642
268,24860.648725212464,4232.4617563739375,2367.1614730878186,6356.679886685552,20024.053824362607,7925.203966005665,4683.623229461757,1172.311614730878,0.0,0.0,0.0,0.0,76.46175637393767,415.1104815864023,353.0,29.059870605233133,16.00165915357908,0.8347398324333873,0.8914141414141414,0.6192982456140351,-0.31584377947531317
269,23062.880108991827,6480.1008174386925,6431.599455040872,16826.294277929155,19443.365122615804,3858.6212534059946,181.41689373297004,1389.0435967302453,0.0,0.0,0.0,0.0,536.41689373297,411.141689373297,367.0,25.299993041419814,19.412393707172573,0.6413020801349657,0.941025641025641,0.8398169336384439,1.181255572097407
270,21073.61788617886,5858.091056910569,4404.809756097561,12751.08617886179,17768.429268292683,3525.4471544715448,161.98373983739836,1124.060162601626,0.0,0.0,0.0,0.0,583.0195121951219,407.8780487804878,615.0,45.13753158763021,18.90338749412706,0.9080806519815278,0.9044117647058824,0.7269503546099291,-0.06056456872334686
271,25237.34289276808,4499.397755610972,5040.155860349128,16385.48379052369,23825.94264339152,3270.507481296758,336.0423940149626,1237.705735660848,0.0,0.0,0.0,0.0,321.41521197007484,415.83915211970077,802.0,37.15413780718033,28.28177897706273,0.6485156442293976,0.9218390804597701,0.7638095238095238,1.1597887714843222
272,27337.341379310346,5905.165517241379,7269.858620689655,21013.53620689655,22230.977586206896,3707.9862068965517,5159.113793103448,1264.3258620689655,0.0,0.0,0.0,0.0,441.9362068965517,415.7189655172414,580.0,33.36795938735328,22.681196929874375,0.733462593324272,0.90625,0.6628571428571428,-0.07388280135910562
273,25440.3,5148.57625,5672.1975,8501.655,22943.5975,3487.4025,169.88125,1749.6725,0.0,0.0,0.0,0.0,560.795,416.63625,800.0,37.131522382605084,28.043548644030366,0.6554378733176779,0.9456264775413712,0.8163265306122449,0.40781412045064963
274,21834.773658536586,4550.138536585366,2806.209756097561,8239.914146341463,17800.330731707316,6468.549268292683,5258.428292682926,1201.0058536585366,0.0,0.0,0.0,0.0,17.881951219512196,424.96487804878046,1025.0,44.894157935960955,30.88658521845954,0.7257232599460378,0.9284420289855072,0.8541666666666666,1.531245582282618
275,24212.856041131105,5192.19794344473,1621.4254498714654,2753.4845758354754,18837.928020565552,10213.077120822622,5365.547557840617,1102.5989717223651,0.0,0.0,0.0,0.0,51.616966580976865,422.853470437018,778.0,39.82543162238256,26.65623907960098,0.7429678903747302,0.8683035714285714,0.620414673046252,0.8941488106011456
276,22011.31842818428,4682.166666666667,3059.8848238482383,7952.590785907859,18180.246612466126,5183.260162601626,1220.9227642276423,1235.2547425474254,0.0,0.0,0.0,0.0,124.78184281842819,423.6382113821138,738.0,36.04703471438611,27.185192368874592,0.6566919674731848,0.8434285714285714,0.615,-0.2970189974560543
277,20996.785419532323,4920.225584594223,1914.2063273727647,5326.382393397524,16819.356258596974,7303.321870701513,187.46767537826685,1496.515818431912,0.0,0.0,0.0,0.0,153.25171939477303,420.1678129298487,727.0,30.920563634821573,30.448827842095167,0.1740114882265002,0.9144654088050315,0.7328629032258065,-0.579464419030385
278,25433.64457831325,4631.630522088353,4443.240963855422,15103.453815261044,21947.142570281125,3256.971887550201,2858.6546184738954,1277.1425702811246,0.0,0.0,0.0,0.0,481.2128514056225,423.39156626506025,498.0,27.969025752547754,23.290752137666416,0.5536736181865431,0.9154411764705882,0.7217391304347827,-0.09796015574301575
279,27805.977154724817,4167.773624091381,3917.4922118380064,10283.878504672897,26363.731048805814,3217.233644859813,4240.935617860851,1231.2242990654206,0.0,0.0,0.0,0.0,289.89719626168227,424.57632398753896,963.0,37.12753577603315,33.552740274058124,0.42813289217800726,0.9277456647398844,0.7861224489795918,-0.6685277401793858
280,27976.02129075183,4176.554224883566,1880.4996673320027,6194.677312042581,26980.562874251496,4416.375249500998,1440.4943446440452,1368.9467731204259,0.0,0.0,0.0,0.0,188.99600798403193,428.73519627411844,1503.0,69.56942898353101,31.195469592891843,0.8938291276394201,0.8231106243154436,0.5903377847604084,-1.3381925618495216
281,23667.211373390557,4712.284334763948,3538.1180257510728,10815.56008583691,19228.14163090129,8887.127682403434,5178.521459227468,1304.6083690987125,0.0,0.0,0.0,0.0,96.0901287553648,432.45600858369096,932.0,41.436090464355395,29.613623980401325,0.6994496248591132,0.8669767441860465,0.5724815724815725,1.0555062539272855
282,24965.29591836735,3393.627551020408,1778.2448979591836,5659.931972789115,24539.028911564626,3022.46768707483,5355.272108843537,1142.392857142857,0.0,0.0,0.0,0.0,231.35714285714286,428.70068027210885,588.0,31.215776492269498,24.70407822721875,0.6113022705505505,0.937799043062201,0.784,-1.3296665286565938
283,25233.108108108107,3991.1486486486488,2712.7826576576576,7042.449324324324,23808.586711711712,3100.237612612613,5202.791666666667,1112.1970720720722,0.0,0.0,0.0,0.0,260.7072072072072,428.88963963963965,888.0,39.82374768520931,29.282683975676743,0.6777340814468237,0.9357218124341412,0.8,-0.28436064385004817
284,22623.484848484848,5826.578392621871,4848.521739130435,11260.877470355732,18942.06324110672,6043.030303030303,4186.96837944664,1198.5006587615283,0.0,0.0,0.0,0.0,397.7931488801054,427.85770750988144,759.0,36.24898371202916,27.225815900919052,0.6602134253042163,0.9155609167671894,0.7419354838709677,1.1402009839478104
285,26063.641774891774,4980.501082251082,5810.79329004329,14740.020562770564,23943.50974025974,5930.502164502164,518.2705627705627,1284.6396103896104,0.0,0.0,0.0,0.0,365.8430735930736,427.3582251082251,924.0,45.137111686322925,27.545224362059667,0.7922037443923194,0.8766603415559773,0.6403326403326404,-0.9305608935938814
286,20723.232645403375,5445.489681050657,4945.228893058162,11193.667917448405,16139.996247654784,11023.855534709193,5555.142589118199,1188.8330206378987,0.0,0.0,0.0,0.0,425.78236397748594,430.9174484052533,533.0,30.05819143726763,23.124395806233135,0.6388625093598593,0.9334500875656743,0.7614285714285715,0.46633472743172544
287,24605.996420047733,5008.964200477327,5893.550119331742,9650.19093078759,21085.94749403341,5013.924821002387,212.95465393794748,1125.5620525059667,0.0,0.0,0.0,0.0,518.8042959427207,430.9773269689737,838.0,44.45096182417157,25.607777523610338,0.8173859049700599,0.8905419766206164,0.7125850340136054,0.2593284420041039
288,21298.398245614037,4026.356140350877,3270.161403508772,6578.58596491228,17357.643859649124,7458.29649122807,164.86666666666667,1152.6473684210525,0.0,0.0,0.0,0.0,546.8052631578947,434.9350877192982,570.0,34.677040582417014,22.398635119449906,0.7634041025110829,0.8623298033282905,0.6514285714285715,1.1747437437095398
289,26564.942231075696,4202.282868525896,4076.6434262948205,13014.40438247012,25156.519920318726,3591.671314741036,1606.1115537848605,1363.898406374502,0.0,0.0,0.0,0.0,312.88247011952194,438.6832669322709,502.0,28.417760450747405,24.483329971205468,0.5076722218542933,0.8202614379084967,0.5783410138248848,-1.487305358012098
290,19014.14732965009,5038.7569060773485,2200.826887661142,7156.802946593002,14440.209944751381,8138.70349907919,405.2486187845304,1173.2596685082874,0.0,0.0,0.0,0.0,142.66666666666666,442.71270718232046,543.0,33.033202849136664,21.695025843466286,0.7540959844441774,0.8887070376432079,0.6328671328671329,-1.5618684856320073
291,21657.231865284975,4521.050518134715,4879.953367875648,13292.531088082902,18479.30310880829,6163.7422279792745,271.3484455958549,1179.3341968911918,0.0,0.0,0.0,0.0,335.4818652849741,446.04145077720204,772.0,37.75869204628649,26.485497598088394,0.7127274486980186,0.911452184179457,0.7352380952380952,-0.3672212065442043
292,21589.941436464087,4576.8011049723755,4943.148066298342,9199.980110497238,18575.050828729283,5429.827624309392,4986.712707182321,1130.2585635359117,0.0,0.0,0.0,0.0,471.23093922651935,452.1569060773481,905.0,45.99879972980167,27.17699672835763,0.806803625752314,0.8586337760910816,0.5823680823680824,0.7288813276450087
293,24717.335634167386,4709.761863675582,6169.611734253667,16479.271786022433,22333.44693701467,3791.695427092321,1640.0517687661777,1278.9870578084556,0.0,0.0,0.0,0.0,498.55565142364105,447.39430543572047,1159.0,51.269614343797684,30.63834644094164,0.8017998404127646,0.8888036809815951,0.6886512180629828,0.21747052155959973
294,20371.352848101265,4564.7990506329115,2547.653481012658,8831.599683544304,16074.645569620254,5569.719936708861,5270.476265822785,1191.5221518987341,0.0,0.0,0.0,0.0,18.60126582278481,454.0253164556962,632.0,32.591083157426674,25.084694622376155,0.6384302485873444,0.9159420289855073,0.7596153846153846,0.1641132315789099
295,21034.428232502967,4154.258007117438,1686.153024911032,3847.320284697509,16704.367734282325,8783.141162514828,5061.265124555161,1078.879596678529,0.0,0.0,0.0,0.0,60.63345195729537,452.650059311981,1686.0,68.74167014017836,34.29274147409562,0.866680306629085,0.8363095238095238,0.6004273504273504,-1.3164912467984502
296,27184.740927419356,3659.5594758064517,3366.0745967741937,12221.891129032258,27229.467741935485,2820.4768145161293,5275.091733870968,1208.820564516129,0.0,0.0,0.0,0.0,240.61290322580646,453.57862903225805,992.0,45.13406635725488,31.188815490608103,0.7228298564855488,0.8343145500420521,0.6326530612244898,-1.5047022065178894
297,24457.575221238938,5087.810840707964,7415.847345132744,21708.473451327434,22469.74668141593,3543.620575221239,3536.5851769911505,1347.966814159292,0.0,0.0,0.0,0.0,380.48340707964604,454.05309734513276,904.0,38.320082683596034,31.320489716907943,0.5761573700000893,0.9215086646279307,0.7596638655462185,0.5417535865858671
298,21102.46153846154,5501.106643356643,4904.692307692308,15790.225524475525,16865.433566433567,5532.756993006993,5613.055944055944,1211.3444055944055,0.0,0.0,0.0,0.0,436.6363636363636,454.25524475524475,572.0,32.65204314989415,23.261375107727982,0.7017717867704079,0.9270664505672609,0.7333333333333333,-0.5801641968360014
299,21613.09842519685,4098.830708661418,4677.968503937008,4125.429133858268,21191.653543307086,3023.452755905512,145.48031496062993,1337.7047244094488,0.0,0.0,0.0,0.0,585.4763779527559,457.66141732283467,254.0,28.71936587105932,11.980321891519038,0.9088370378897739,0.9621212121212122,0.8552188552188552,-0.12377574715523944
300,27143.208213256483,3661.019452449568,2958.564121037464,9927.917146974063,27969.300432276657,3006.6087896253603,2207.2463976945246,1219.664265129683,0.0,0.0,0.0,0.0,199.93731988472624,454.52017291066284,1388.0,53.587781714730056,33.74122820427175,0.7768837515161096,0.9665738161559888,0.8852040816326531,1.5344881809551199
301,22133.43515850144,3505.71469740634,1681.1527377521613,4224.590778097982,20543.685878962537,2889.5691642651295,4630.610951008645,1037.1311239193083,0.0,0.0,0.0,0.0,281.4063400576369,453.86023054755043,694.0,31.426706282231013,28.67127088459134,0.4094738550397897,0.9204244031830239,0.7711111111111111,0.8521426112238263
302,23458.44385733157,4401.955085865257,4026.3051519154556,12584.944517833554,19632.931307793922,6796.63143989432,5613.459709379128,1196.9524438573317,0.0,0.0,0.0,0.0,411.7992073976222,454.66314398943194,757.0,32.61127817649518,30.629831371831713,0.3432599446859446,0.9299754299754299,0.7885416666666667,0.7521772655565494
303,24828.250704225353,3967.747887323944,1198.3887323943661,2527.569014084507,20546.063380281692,11157.381690140845,3190.8591549295775,1046.949295774648,0.0,0.0,0.0,0.0,119.61267605633803,456.31408450704225,710.0,33.32133512632192,27.54617238205382,0.562668338656069,0.9342105263157895,0.7513227513227513,1.2422988108822648
304,20548.33261339093,4233.2224622030235,4932.233261339093,12310.719222462203,17444.7192224622,3336.85313174946,149.10583153347733,996.0950323974082,0.0,0.0,0.0,0.0,356.6306695464363,457.10151187904967,463.0,28.437834945842642,21.365897699678026,0.6599387296603377,0.9186507936507936,0.7455716586151369,0.46504687271922024
305,22195.123222748814,4534.402843601896,5609.140600315955,6950.609794628752,19696.055292259083,5631.139020537124,167.20853080568722,1309.7109004739336,0.0,0.0,0.0,0.0,564.6445497630332,457.7424960505529,633.0,31.678790431300182,26.921345288530826,0.5270691712240722,0.9405646359583952,0.8373015873015873,0.93210613533023
306,12911.04964539007,2074.6099290780144,1713.1914893617022,6474.156028368794,14800.404255319148,4674.624113475177,3660.446808510638,778.1843971631206,0.0,0.0,0.0,0.0,2.730496453900709,459.21985815602835,141.0,24.626834528300087,7.632179993964817,0.9507648690216459,0.9591836734693877,0.8757763975155279,0.07402999596202077
307,24251.265654648956,3296.705882352941,3864.9146110056927,12988.37760910816,22599.142314990513,2541.0929791271346,2764.0607210626185,1064.3738140417456,0.0,0.0,0.0,0.0,306.2504743833017,458.5123339658444,527.0,28.268666424701173,24.909810452236535,0.4727791514757027,0.9229422066549913,0.8183229813664596,-1.393994760800214
308,23140.48948374761,4227.091778202677,6471.717017208413,10075.430210325048,22437.604206500957,3320.5066921606117,214.91395793499044,1182.187380497132,0.0,0.0,0.0,0.0,527.8087954110898,460.24091778202677,523.0,32.33099918213747,21.748074250029024,0.7399431467764871,0.966728280961183,0.8716666666666667,1.3009843836603878
309,23030.377300613498,4734.196319018405,5133.460122699386,17723.733128834356,21644.61963190184,3880.745398773006,5361.098159509203,1183.064417177914,0.0,0.0,0.0,0.0,453.66564417177915,463.10736196319016,326.0,27.73102942077676,17.004104800736556,0.7899434368386613,0.9235127478753541,0.6037037037037037,-1.550509463005151
310,21299.64761904762,3845.3,2979.233333333333,5723.952380952381,18896.385714285716,6816.390476190476,154.45238095238096,951.5714285714286,0.0,0.0,0.0,0.0,159.85714285714286,464.72857142857146,210.0,23.96628537539977,12.058486525169238,0.8642027389827858,0.9502262443438914,0.7954545454545454,1.5226147963268857
311,19939.795833333334,2212.7291666666665,724.1833333333333,1863.6583333333333,16878.9125,1598.7666666666667,2629.1291666666666,603.3583333333333,0.0,0.0,0.0,0.0,261.46666666666664,464.34166666666664,240.0,25.39984491939679,13.986743337235593,0.8347279542310405,0.916030534351145,0.6593406593406593,-1.5092027179147096
